n,instance,distribution,opt_value,opt_type,timestamp,christofides_cost,christofides_time,christofides_ratio,2opt_cost,2opt_time,2opt_ratio,2opt_iterations,hybrid_cost,hybrid_time,hybrid_ratio,hybrid_iterations,lp_objective,lp_time,lp_status
12,6,uniform,233.85580204608968,LP_basic,2025-12-02T00:54:16.682401,255.64293123331518,0.0009198188781738281,1.0931648006874406,233.85580204608968,9.465217590332031e-05,1.0,3,233.85580204608968,0.0009829998016357422,1.0,2,233.85580204608968,0.004766941070556641,Optimal
12,7,uniform,285.7340473852983,LP_basic,2025-12-02T00:54:16.692695,352.2729673066875,0.0006709098815917969,1.2328701130658914,305.78948557015184,9.489059448242188e-05,1.0701891789528664,3,305.7894855701519,0.0007746219635009766,1.0701891789528666,4,285.7340473852983,0.004066944122314453,Optimal
12,8,uniform,266.8512643304799,LP_basic,2025-12-02T00:54:16.702203,314.68383370597985,0.0007531642913818359,1.1792480522642832,311.0484016729967,9.894371032714844e-05,1.165624612847182,3,311.0484016729967,0.0008080005645751953,1.165624612847182,2,266.8512643304799,0.00399470329284668,Optimal
12,9,uniform,278.0400035946681,LP_basic,2025-12-02T00:54:16.711476,287.0380804883,0.0007536411285400391,1.0323625261735698,286.57378054797,7.843971252441406e-05,1.0306926227987774,2,286.57378054797005,0.0008103847503662109,1.0306926227987776,2,278.0400035946681,0.0039904117584228516,Optimal
12,0,clustered,128.46640228601032,LP_basic,2025-12-02T00:54:16.720307,175.11878250330534,0.0008325576782226562,1.3631484916455494,147.67120446969744,0.00017523765563964844,1.149492800000195,5,147.67120446969747,0.001027822494506836,1.1494928000001952,6,128.46640228601032,0.0044176578521728516,Optimal
12,1,clustered,82.21969962188312,LP_basic,2025-12-02T00:54:16.732408,146.89602056805091,0.0011408329010009766,1.7866280373633707,140.8968263363898,0.0001468658447265625,1.7136626256767487,3,140.89682633638984,0.0012812614440917969,1.7136626256767489,3,82.21969962188312,0.00574183464050293,Optimal
12,2,clustered,104.19517729410845,LP_basic,2025-12-02T00:54:16.745548,141.18065926425174,0.0009906291961669922,1.354963472692652,132.60611142227685,0.00024819374084472656,1.2726703372073906,5,132.6061114222768,0.0010783672332763672,1.2726703372073902,2,104.19517729410845,0.0060176849365234375,Optimal
12,3,clustered,119.42949542279067,LP_basic,2025-12-02T00:54:16.759055,207.35713766158105,0.0008063316345214844,1.7362305427777198,199.63058274574155,0.00013399124145507812,1.6715350093294135,4,199.6305827457415,0.0009393692016601562,1.671535009329413,5,119.42949542279067,0.004026651382446289,Optimal
12,4,clustered,305.8950407746765,LP_basic,2025-12-02T00:54:16.769525,351.547518790363,0.0010683536529541016,1.1492422953313397,335.21103125063155,0.00010418891906738281,1.0958367628377126,3,329.96850567013894,0.0011749267578125,1.078698447789466,4,305.8950407746765,0.004976987838745117,Optimal
12,5,clustered,114.36873314298263,LP_basic,2025-12-02T00:54:16.781327,183.8781023110998,0.000995635986328125,1.6077654902517566,171.8523811027913,0.0001285076141357422,1.5026168112568248,3,171.85238110279136,0.0011115074157714844,1.5026168112568252,3,114.36873314298263,0.004270792007446289,Optimal
12,6,clustered,259.6095343491573,LP_basic,2025-12-02T00:54:16.791555,274.2845603328293,0.0005218982696533203,1.0565272998176374,273.07054171153686,0.00013399124145507812,1.0518509745650382,6,273.07054171153686,0.0005834102630615234,1.0518509745650382,3,259.6095343491573,0.004086732864379883,Optimal
